"Rentrée";"Personnel";"etablissement_type";"Catégorie";"Corps";"code_corps";"Filière";"Sexe";"Effectif"
2017;"contractuels";"Bibliothèque";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";1
2017;"contractuels";"Bibliothèque";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";5
2017;"contractuels";"Bibliothèque";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";4
2017;"contractuels";"Bibliothèque";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";2
2017;"contractuels";"Bibliothèque";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";0
2017;"contractuels";"Bibliothèque";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";0
2017;"contractuels";"Bibliothèque";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";3
2017;"contractuels";"Bibliothèque";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";28
2017;"contractuels";"Bibliothèque";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";9
2017;"contractuels";"École";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";240
2017;"contractuels";"École";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";159
2017;"contractuels";"École";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";36
2017;"contractuels";"École";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";12
2017;"contractuels";"École";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";3
2017;"contractuels";"École";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";0
2017;"contractuels";"École";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Femme";1
2017;"contractuels";"École";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Homme";0
2017;"contractuels";"École";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";0
2017;"contractuels";"École";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";1
2017;"contractuels";"École";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Femme";10
2017;"contractuels";"École";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Homme";0
2017;"contractuels";"École";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";360
2017;"contractuels";"École";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";383
2017;"contractuels";"École";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";192
2017;"contractuels";"École";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";372
2017;"contractuels";"École";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Femme";1
2017;"contractuels";"École";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Homme";0
2017;"contractuels";"École";"A";"Médecins de prévention";"MED PREV";"Sociale et de santé";"Femme";7
2017;"contractuels";"École";"A";"Médecins de prévention";"MED PREV";"Sociale et de santé";"Homme";8
2017;"contractuels";"École";"B";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Femme";4
2017;"contractuels";"École";"B";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Homme";0
2017;"contractuels";"École";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";11
2017;"contractuels";"École";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";1
2017;"contractuels";"École";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";108
2017;"contractuels";"École";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";5
2017;"contractuels";"École";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";335
2017;"contractuels";"École";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";143
2017;"contractuels";"École";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";66
2017;"contractuels";"École";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";6
2017;"contractuels";"École";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";416
2017;"contractuels";"École";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";262
2017;"contractuels";"École";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";1
2017;"contractuels";"École";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";0
2017;"contractuels";"Grand établissement";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";386
2017;"contractuels";"Grand établissement";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";216
2017;"contractuels";"Grand établissement";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";62
2017;"contractuels";"Grand établissement";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";14
2017;"contractuels";"Grand établissement";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";12
2017;"contractuels";"Grand établissement";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";4
2017;"contractuels";"Grand établissement";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";4
2017;"contractuels";"Grand établissement";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";2
2017;"contractuels";"Grand établissement";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";557
2017;"contractuels";"Grand établissement";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";411
2017;"contractuels";"Grand établissement";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";143
2017;"contractuels";"Grand établissement";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";205
2017;"contractuels";"Grand établissement";"A";"Médecins de prévention";"MED PREV";"Sociale et de santé";"Femme";13
2017;"contractuels";"Grand établissement";"A";"Médecins de prévention";"MED PREV";"Sociale et de santé";"Homme";5
2017;"contractuels";"Grand établissement";"B";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Femme";3
2017;"contractuels";"Grand établissement";"B";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Homme";0
2017;"contractuels";"Grand établissement";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";19
2017;"contractuels";"Grand établissement";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";7
2017;"contractuels";"Grand établissement";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";120
2017;"contractuels";"Grand établissement";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";10
2017;"contractuels";"Grand établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";569
2017;"contractuels";"Grand établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";221
2017;"contractuels";"Grand établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";51
2017;"contractuels";"Grand établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";9
2017;"contractuels";"Grand établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";802
2017;"contractuels";"Grand établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";435
2017;"contractuels";"Grand établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";5
2017;"contractuels";"Grand établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";5
2017;"contractuels";"Université";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";1419
2017;"contractuels";"Université";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";803
2017;"contractuels";"Université";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";105
2017;"contractuels";"Université";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";36
2017;"contractuels";"Université";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";43
2017;"contractuels";"Université";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";25
2017;"contractuels";"Université";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Femme";3
2017;"contractuels";"Université";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Homme";2
2017;"contractuels";"Université";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";12
2017;"contractuels";"Université";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";2
2017;"contractuels";"Université";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Femme";2
2017;"contractuels";"Université";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Homme";0
2017;"contractuels";"Université";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Femme";95
2017;"contractuels";"Université";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Homme";8
2017;"contractuels";"Université";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";3434
2017;"contractuels";"Université";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";2325
2017;"contractuels";"Université";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";903
2017;"contractuels";"Université";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";983
2017;"contractuels";"Université";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Femme";181
2017;"contractuels";"Université";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Homme";51
2017;"contractuels";"Université";"A";"Médecins de prévention";"MED PREV";"Sociale et de santé";"Femme";106
2017;"contractuels";"Université";"A";"Médecins de prévention";"MED PREV";"Sociale et de santé";"Homme";19
2017;"contractuels";"Université";"B";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Femme";43
2017;"contractuels";"Université";"B";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Homme";2
2017;"contractuels";"Université";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";152
2017;"contractuels";"Université";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";59
2017;"contractuels";"Université";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";301
2017;"contractuels";"Université";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";57
2017;"contractuels";"Université";"B";"Techniciens de l'éducation nationale";"TEN";"Ouvrière";"Femme";0
2017;"contractuels";"Université";"B";"Techniciens de l'éducation nationale";"TEN";"Ouvrière";"Homme";3
2017;"contractuels";"Université";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";3115
2017;"contractuels";"Université";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";1315
2017;"contractuels";"Université";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";1392
2017;"contractuels";"Université";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";265
2017;"contractuels";"Université";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";6963
2017;"contractuels";"Université";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";2889
2017;"contractuels";"Université";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Femme";6
2017;"contractuels";"Université";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Homme";7
2017;"contractuels";"Université";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";297
2017;"contractuels";"Université";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";115
2017;"contractuels";NA;"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";0
2017;"contractuels";NA;"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";1
2017;"titulaires";"Autre établissement";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";36
2017;"titulaires";"Autre établissement";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";28
